,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
566,chandler father wedding,1,0,negative,172,2
567,even know man okay close seen year,0,1,negative,172,3
568,well gon na find even asked,1,5,negative,172,4
569,like run circle,0,4,neutral,172,5
570,hang guy star drag show vega,0,1,negative,172,6
571,nobody gon na staring bride father groom wearing dress,0,1,negative,172,7
572,long wearing white dress veil care,1,4,neutral,172,8
573,like run circle,0,4,neutral,173,0
574,hang guy star drag show vega,0,1,negative,173,1
575,ooh think wan na trade circle,1,4,neutral,173,2
576,nobody gon na staring bride father groom wearing dress,0,1,negative,173,3
577,long wearing white dress veil care,0,4,neutral,174,0
578,okay think need shopping,1,4,neutral,174,1
579,guess believe said kurt douglas huh,1,4,neutral,175,3
580,rachel get see u,0,2,negative,176,0
581,yeah groom see bride,1,0,negative,176,1
582,yeah groom see bride,0,0,negative,177,0
583,gon na marry chandler,1,0,negative,177,1
584,okay guy relax doooo,1,4,neutral,177,3
585,okay guy relax doooo,1,4,neutral,178,0
586,got ta go,0,4,neutral,178,1
587,oh wait joshua joshua yeah well oughta,1,5,negative,178,2
588,sorry late left late,1,4,neutral,179,0
589,thought said read high school,0,4,neutral,179,3
590,well yeah remembered started pep rally top pyramid anyway umm book,1,4,neutral,179,4
591,excuse bum one,1,4,neutral,180,0
592,okay okay okay funny,1,4,neutral,180,1
593,oh thought guy meant marijuana cigarette,1,4,neutral,180,3
594,mean like dubbies,1,4,neutral,180,4
595,actually thought wow guy crazy,1,6,positive,180,5
596,actually smoke regular one time,1,4,neutral,180,6
597,excuse bum one,1,4,neutral,181,0
598,okay okay okay funny,1,4,neutral,181,1
599,oh thought guy meant marijuana cigarette,1,4,neutral,181,2
600,mean like dubbies,1,4,neutral,181,3
601,actually thought wow guy crazy,1,6,positive,181,4
602,actually smoke regular one time,1,4,neutral,181,5
603,oh sure ok,0,5,negative,182,0
604,neat idea clothes match gon na,0,3,positive,183,1
605,neat idea clothes match gon na,1,3,positive,184,0
606,ripped couple apart kept piece,1,3,positive,186,1
607,ripped couple apart kept piece,0,3,positive,187,0
608,beautiful story hey fine way,1,3,positive,187,1
609,okay guy microphone mean,0,4,neutral,188,3
610,suck know stay night went stupid sleep clinic tired,1,0,negative,189,0
611,maybe would problem joshua,1,4,neutral,190,5
612,know gon na get married anyway,1,0,negative,190,6
613,rushed thing fast ridiculous,1,1,negative,190,9
614,somewhere along way one gon na realise done call whole thing,1,4,neutral,190,10
615,telling ya gon na dancing wedding dancing,1,3,positive,190,11
616,yeah rach think handling really well,0,4,neutral,191,1
617,maybe would problem joshua,1,4,neutral,191,5
618,know gon na get married anyway,1,0,negative,191,6
619,rushed thing fast ridiculous,1,1,negative,191,8
620,somewhere along way one gon na realise done call whole thing,1,4,neutral,191,9
621,telling ya gon na dancing wedding dancing,1,3,positive,191,10
622,right nuclear holocaust last man earth would go,0,4,neutral,192,0
623,got canned good,0,4,neutral,192,2
624,got canned good,0,4,neutral,193,0
625,hey guy take look check baby dug hole,1,6,positive,193,1
626,excellent hole joe,0,4,neutral,193,2
627,oh must said left,0,4,neutral,195,1
628,enjoyed occasional binge,0,4,neutral,195,3
629,oh god ohh leaving horrible person,1,1,negative,195,4
630,gon na get sensitive,0,0,negative,195,6
631,make assistant buyer department,0,4,neutral,195,9
632,say thing like,1,3,positive,195,10
633,office raise effective tomorrow,0,3,positive,195,11
634,need expense account,1,4,neutral,195,12
635,monica gon na proud got u date two unbelievably cute nurse,1,3,positive,196,0
636,anyway want take u saturday night say,1,3,positive,196,4
637,one telling get ross move,1,0,negative,196,7
638,come give one good reason wan na go,1,4,neutral,196,9
639,okay coming also told still get go cafeteria,1,4,neutral,196,10
640,yep always room,0,4,neutral,196,11
641,oh easy yeah anything watch uh grandma chicken salad,0,4,neutral,196,13
642,anyway want take u saturday night say,1,3,positive,197,0
643,umm umm umm think,0,3,positive,197,1
644,one telling get ross move,1,0,negative,197,4
645,come give one good reason wan na go,1,4,neutral,197,6
646,okay coming also told still get go cafeteria,1,4,neutral,197,10
647,okay let bring,0,4,neutral,198,0
648,wait honey honey throw throw,1,4,neutral,198,1
649,wait honey honey throw throw,0,4,neutral,199,0
650,almost hit face,0,0,negative,199,2
651,know really glad decided sleep together wedding,0,3,positive,200,2
652,know thinking big fight uh broke hour,0,4,neutral,200,4
653,technically could sex think bossy domineering,0,4,neutral,200,6
654,wedding sloppy immature,1,0,negative,200,7
655,okay wait cousin cassie guest room supposed lunch,1,4,neutral,200,9
656,well get rid obsessive shrill,0,4,neutral,200,10
657,shrill wedding back,1,0,negative,200,11
658,shrill wedding back,1,0,negative,201,0
659,thought heard voice must chandler,0,4,neutral,201,1
660,thought heard voice must chandler,0,4,neutral,202,0
661,hi nice meet,1,3,positive,202,1
662,slice baby right,1,2,negative,203,3
663,take shirt let see dealing,0,4,neutral,203,4
664,showing third nipple,1,4,neutral,203,5
665,well third nipple,0,4,neutral,203,6
666,wait minute hold johnson come moment,1,4,neutral,205,0
667,good rear thing bring,1,4,neutral,205,2
668,umm great wine,0,3,positive,206,0
669,europe know umm year ago actually backpacking across western europe,1,4,neutral,206,1
670,wait get better um yeah barcelona,1,3,positive,206,3
671,studied year barcelona,0,4,neutral,206,4
672,anyway umm um hiking,1,4,neutral,206,5
673,oh great hiking along foothill mount tibidaybo,1,3,positive,206,7
674,congratulation two even know got married,0,6,positive,207,0
675,um baby together uh uh,1,4,neutral,209,0
676,uh well place know excited,1,4,neutral,209,2
677,oh well shut,0,4,neutral,209,3
678,oh well shut,0,4,neutral,210,0
679,feel another one coming,0,2,negative,210,2
680,let go ross,0,4,neutral,211,0
681,yeah well know chi chi,1,4,neutral,211,1
682,come little buddy stay outside,0,3,positive,211,2
683,yeah well know chi chi,1,4,neutral,212,0
684,chandler promise good,0,4,neutral,212,2
685,chandler promise good,1,4,neutral,213,1
686,come little buddy stay outside,0,3,positive,213,2
687,thank calling attention error,0,4,neutral,214,2
688,credited account five hundred dollar,0,4,neutral,214,3
689,sorry inconvenience hope accept,0,4,neutral,214,4
690,oh god honey meant together copy,0,4,neutral,215,0
691,hey great advice joey thing,1,3,positive,216,1
692,yeah work problem,0,4,neutral,216,2
693,oh perfect mean really felt like friend,1,3,positive,216,3
694,oh perfect mean really felt like friend,1,3,positive,217,0
695,oh important point really think everything gon na okay,1,4,neutral,217,2
696,okay got one wan na put panty,1,4,neutral,218,0
697,oh let leave without getting name carpet guy,1,4,neutral,218,2
698,ahh come know know think gon na go home call kathy,0,4,neutral,218,3
699,couple hour gon na get really drunk wan na call kathy guy gon na stop,0,2,negative,218,6
700,gon na get drunk gon na wan na call janice,0,2,negative,218,7
701,think somebody need another lap dance,1,3,positive,218,9
702,ahh come know know think gon na go home call kathy,0,4,neutral,219,2
703,well think help,1,4,neutral,219,3
704,couple hour gon na get really drunk wan na call kathy guy gon na stop,0,2,negative,219,6
705,gon na get drunk gon na wan na call janice,0,2,negative,219,7
706,really really enjoyed exotic,1,3,positive,220,2
707,get sec another round daiquiri,0,4,neutral,220,4
708,remember virgin please,1,4,neutral,220,5
709,oh let leave without getting name carpet guy,0,4,neutral,220,6
710,really really enjoyed exotic,0,3,positive,221,0
711,well checked message joshua call,1,5,negative,221,1
712,mean think worried showing club,1,5,negative,221,2
713,ugh know make much worse ross happy vermont,1,5,negative,221,3
714,right definitely taste nutmeg,0,4,neutral,222,0
715,well difference professional layman,0,6,positive,222,2
716,uh lot sex right,0,4,neutral,225,3
717,well reason asking kind eh uh unable mean really wanted,0,2,negative,225,5
718,huh hmm incident,0,2,negative,225,6
719,worry man happens,1,4,neutral,225,7
720,sup sup dude,1,4,neutral,225,12
721,take whatever want please hurt,0,2,negative,225,13
722,yes scale dumbest person look definitely,0,1,negative,225,15
723,come man really old,1,6,positive,225,16
724,young okay go get changed everybody ready please oh please keep underwear,0,1,negative,225,17
725,okay well ross really,0,6,negative,226,1
726,look home want able come go whenever want,1,0,negative,226,2
727,okay find someplace else rest appointment know big deal,0,0,negative,226,3
728,big deal want naked greasy stranger apartment want kick back puzzle beer cold beer,1,1,negative,226,4
729,okay look gon na hurt right,1,4,neutral,227,0
730,wan na leave alone,1,4,neutral,227,2
731,first fight morning,1,4,neutral,227,4
732,think working late,1,4,neutral,227,5
733,said thing mean threw faeces,1,4,neutral,227,6
734,okay make sure seems like see okay like favour,1,4,neutral,227,8
735,wan na leave alone,1,4,neutral,228,0
736,first fight morning,1,4,neutral,228,2
737,think working late,1,4,neutral,228,3
738,said thing mean threw faeces,1,4,neutral,228,4
739,gon na work late could look,0,4,neutral,228,5
740,okay make sure seems like see okay like favour,1,4,neutral,228,7
741,okay asks going lie,0,4,neutral,228,8
742,say place go rent video museum,0,6,positive,229,1
743,better go museum underwear,1,3,positive,229,3
744,bet british version gooooood,1,3,positive,229,4
745,uh may help,0,4,neutral,230,0
746,yeah talked phone lady got stuck racecar bed,1,4,neutral,230,1
747,look like told nothing signed monica velula geller,0,4,neutral,230,2
748,look like told nothing signed monica velula geller,0,4,neutral,231,0
749,right jester man look wan na see king,1,4,neutral,231,1
750,nobody see king,0,0,negative,231,2
751,hey go back,0,6,negative,231,4
752,hey go back,1,6,negative,232,0
753,must kinda neat ya huh,0,4,neutral,233,0
754,mean dad tell get couple day school ah sell cooky anymore,0,4,neutral,233,1
755,well kinda wanted sell cooky girl sell win trip spacecamp get sit,1,5,negative,233,2
756,wow ah really like space stuff huh,0,6,positive,233,3
757,dad say spend much time helping clean apartment daydreaming outer space able afford trip taj mahal,1,4,neutral,233,5
758,think would clean whole lot apartment go way india,0,4,neutral,233,6
759,one atlantic city dad love slot say gon na double college money grandma left,1,5,negative,233,7
760,oh um know good idea,0,3,positive,234,0
761,oh look friend grope promise,1,4,neutral,234,1
762,soon lunch eleven,1,4,neutral,234,3
763,invented game cup way give joey money,0,4,neutral,235,0
764,want money back,1,6,positive,235,1
765,chandler kind idiot take,1,3,positive,235,3
766,real game made,0,0,negative,235,4
767,sorry lost money fair square,1,3,positive,235,5
768,matter never gon na get meet anyway,0,5,negative,236,4
769,impossible find apartment life like hot girl parallel universe something,0,5,negative,236,6
770,talking obviously life second floor seventh apartment left,1,6,positive,236,7
771,first two window lobby,1,4,neutral,236,9
772,monica betting apartment know,1,2,negative,237,0
773,rachel missed one question whole game game look hand,0,3,positive,237,1
774,right gentleman first,1,4,neutral,238,1
775,right gentleman first,1,4,neutral,239,0
776,second lightning round begin stop monica nickname field hockey goalie,1,4,neutral,239,2
777,big fat goalie,0,4,neutral,239,3
778,correct rachel claim,1,4,neutral,239,4
779,correct actual favorite movie,1,4,neutral,239,5
780,second lightning round begin stop monica nickname field hockey goalie,1,4,neutral,241,1
781,correct rachel claim,1,4,neutral,241,2
782,correct actual favorite movie,1,4,neutral,241,4
783,well look phase two strip club thing u,1,4,neutral,242,0
784,yeah come guy,0,3,positive,242,1
785,yeah come guy,1,3,positive,243,0
786,want guy hairy live long,0,1,negative,243,2
787,want guy hairy live long,0,1,negative,244,1
788,know stop wuss get come u watch naked girl dance around,1,0,negative,244,2
789,realised last year gone two guy richard julio,0,6,negative,245,0
790,got ta help got ta set got ta get back game,0,2,negative,245,1
791,well problem mean work fashion meet eligible straight men,1,4,neutral,245,2
792,pete get something else,0,4,neutral,245,3
793,well mean sure want go,1,4,neutral,245,4
794,mean pretty picture morning know mean,1,1,negative,245,5
795,wig disarray boob flung night stand,1,1,negative,245,6
796,mean really think,0,4,neutral,245,7
797,realised last year gone two guy richard julio,0,6,negative,246,0
798,got ta help got ta set got ta get back game,0,2,negative,246,1
799,pete get something else,0,4,neutral,246,2
800,yeah slice cheesecake date given em,1,4,neutral,246,3
801,hmm come said,1,4,neutral,246,5
802,aww reason want go blond wig big boob fact serve food,0,3,positive,246,6
803,well true dating aunt ruth,1,3,positive,246,7
804,two time went plain awkward,1,1,negative,246,8
805,come think go,1,4,neutral,246,9
806,mean really think,0,4,neutral,246,10
807,well true dating aunt ruth,0,3,positive,247,0
808,two time went plain awkward,0,1,negative,247,1
809,come think go,0,4,neutral,247,2
810,well mean sure want go,1,4,neutral,247,3
811,mean pretty picture morning know mean,1,1,negative,247,4
812,wig disarray boob flung night stand,1,1,negative,247,5
813,believe read somewhere,0,6,positive,248,0
814,funny physically impossible,1,0,negative,248,1
815,depending specie six foot long,1,0,negative,248,3
816,ca believe put alumnus page,1,0,negative,248,6
817,care nobody read thing,0,4,neutral,248,7
818,better hope read put page today,1,0,negative,248,8
819,oh oh oh respectfully disagree,1,0,negative,248,10
820,know miss ca wait see love bye,1,3,positive,249,0
821,collection fossil sample,1,4,neutral,249,2
822,really gon na miss apartment took first step right,1,5,negative,249,4
823,really gon na miss apartment took first step right,1,5,negative,250,0
824,ohh hey remember ran thing kinda knocked little,0,3,positive,250,1
825,loved place tell truth wish move,1,3,positive,250,2
826,uhh saying entirely happy,0,6,negative,250,3
827,well mean uh emily gave choice,1,5,negative,250,4
828,hey guy look found giiiiiiift shop get get get,0,3,positive,250,7
829,left bra drying shower rod think son think horribly traumatised,0,3,positive,251,0
830,hey mommy wife daddy bra,1,4,neutral,251,1
831,ohh time go,0,4,neutral,251,2
832,oh see clock little fast uh minute,1,4,neutral,251,3
