,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
516,moved guy who secretly married said didn t blew,Phoebe,0,negative,148,4
517,dammit hire girl okay everybody ready,Director,0,negative,149,0
518,listen i wan na thank great opportunity,Joey,3,positive,149,1
519,i gon na espresso can i latte,Chandler,4,neutral,150,1
520,i working mine,Janice,4,neutral,150,2
521,i gon na espresso can i latte,Chandler,4,neutral,151,1
522,yeah hug looked pretty brutal,Chandler,4,neutral,151,4
523,wow s s pretty nice,Tony,3,positive,152,0
524,ll pardon roommate wanted marry,Chandler,4,neutral,153,1
525,ll pardon roommate wanted marry,Chandler,4,neutral,154,0
526,don t buck would willing trade ve got canoe,Tony,4,neutral,154,1
527,i i don t canoe,Chandler,4,neutral,154,2
528,got ta canoe,Tony,0,negative,154,3
529,right entertainment center home throw canoe away,Chandler,4,neutral,154,4
530,right entertainment center home throw canoe away,Chandler,4,neutral,155,0
531,re throwing away i built canoe,Peter,0,negative,155,1
532,re throwing away i built canoe,Peter,0,negative,156,0
533,okay i guess s wait hi i one fake ticket yemen,Chandler,4,neutral,158,0
534,one ticket yemen,Ticket Counter Attendant,6,negative,158,1
535,i i pretend ticket,Chandler,4,neutral,158,2
536,i m sorry sir i don t,Ticket Counter Attendant,6,negative,158,3
537,would kid if wanted ticket,Chandler,4,neutral,158,4
538,right y s gon na i m handing credit card i m gon na hand library card,Chandler,4,neutral,158,7
539,okay last time,Chandler,4,neutral,159,0
540,chick chick everywhere chickeeeen,Chandler,3,positive,159,2
541,yeah don t s,Joey,4,neutral,159,7
542,i don t i can t went back quickly,Chandler,4,neutral,159,8
543,anyway i got i m meeting cast drink,Joey,4,neutral,159,9
544,okay good vince,Joey,3,positive,160,0
545,yeah jason sensitive,Phoebe,4,neutral,160,1
546,i meant chandler,Joey,0,negative,160,5
547,yeah jason sensitive,Phoebe,4,neutral,161,0
548,sensitive important pick,Chandler,4,neutral,161,1
549,apparently people familiar europe story,Rachel,4,neutral,162,0
550,listen whole who came who thing doesn t matter,Ross,4,neutral,162,2
551,i i would ve happened way,Ross,4,neutral,162,3
552,i if hadn t initiated i would ve,Ross,4,neutral,162,4
553,s fine ll baby girl green,Dr. Long,4,neutral,163,2
554,hello baby girl,Rachel,3,positive,163,4
555,i don t sitting i m gon na,Rachel,0,negative,164,1
556,god jumping woman,Rachel,6,negative,164,3
557,i don t sitting i m gon na,Rachel,0,negative,165,0
558,rachel got first,Phoebe,0,negative,165,1
559,rachel got first,Phoebe,0,negative,166,0
560,s right don t worry,Joey,4,neutral,167,0
561,s gon na stain,Rachel,1,negative,167,1
562,rach hey s fine re joey s,Joey,3,positive,167,2
563,i ve lived,Rachel,1,negative,167,5
564,right don t waste i food,Joey,4,neutral,167,7
565,hey joey bed olivia lost virginity,Rachel,4,neutral,168,0
566,i one extra sure hey listen rach thanks again coming down scene,Joey,3,positive,168,1
567,please honey fact support i god christian sander,Rachel,6,positive,168,2
568,head done pretty,Rachel,4,neutral,168,4
569,christmas party santa definitely gay stuff,Joey,4,neutral,168,5
570,ok got promise ross i told,Joey,4,neutral,169,0
571,planning birthday party,Joey,4,neutral,169,2
572,better act surprised,Joey,2,negative,169,4
573,better act surprised,Joey,2,negative,170,0
574,hey ross thing,Joey,4,neutral,170,3
575,typical i last one everything,Phoebe,0,negative,170,4
576,i last one chandler got bitten peacock zoo,Phoebe,0,negative,170,6
577,i last one crush joey moving,Phoebe,0,negative,170,7
578,look i second last,Phoebe,6,positive,170,8
579,joey already told,Monica,3,positive,171,3
580,typical i last one everything,Phoebe,0,negative,171,5
581,i last one chandler got bitten peacock zoo,Phoebe,0,negative,171,8
582,i last one crush joey moving,Phoebe,0,negative,171,9
583,look i second last,Phoebe,6,positive,171,10
584,chandler haven t gotten rsvp dad,Monica,4,neutral,172,0
585,right umm maybe s because i didn t invitation,Chandler,4,neutral,172,1
586,chandler s father should wedding,Monica,0,negative,172,2
587,i don t man okay re close i haven t seen year,Chandler,1,negative,172,3
588,gon na find out wasn t asked,Monica,5,negative,172,4
589,i hang out guy star drag vega,Chandler,1,negative,172,6
590,nobody gon na staring bride father groom wearing dress,Chandler,1,negative,172,7
591,long s wearing white dress veil i don t care,Monica,4,neutral,172,8
592,i hang out guy star drag vega,Chandler,1,negative,173,1
593,ooh i i wan na trade circle,Phoebe,4,neutral,173,2
594,nobody gon na staring bride father groom wearing dress,Chandler,1,negative,173,3
595,long s wearing white dress veil i don t care,Monica,4,neutral,174,0
596,okay i i shopping,Phoebe,4,neutral,174,1
597,hello who s,Charlton Heston,4,neutral,175,0
598,i guess wouldn t if i said i kurt douglas huh,Joey,4,neutral,175,3
599,rachel don t can t u,Monica,2,negative,176,0
600,yeah groom can bride,Phoebe,0,negative,176,1
601,yeah groom can bride,Phoebe,0,negative,177,0
602,i m gon na marry chandler,Rachel,0,negative,177,1
603,okay guy relax i doooo,Rachel,4,neutral,177,3
604,okay guy relax i doooo,Rachel,4,neutral,178,0
605,i got ta,Joshua,4,neutral,178,1
606,wait joshua joshua yeah oughta,Rachel,5,negative,178,2
607,sorry i late i left late,Rachel,4,neutral,179,0
608,i thought said high school,Phoebe,4,neutral,179,3
609,yeah i remembered i started pep rally i i top pyramid anyway umm book,Rachel,4,neutral,179,4
610,excuse can i can i bum one,Rachel,4,neutral,180,0
611,okay okay okay funny,Rachel,4,neutral,180,1
612,i thought smoke,Nancy,6,positive,180,2
613,i thought guy meant marijuana cigarette,Rachel,4,neutral,180,3
614,i actually i thought wow guy crazy,Rachel,6,positive,180,5
615,i actually smoke regular one time,Rachel,4,neutral,180,6
616,excuse can i can i bum one,Rachel,4,neutral,181,0
617,okay okay okay funny,Rachel,4,neutral,181,1
618,i thought guy meant marijuana cigarette,Rachel,4,neutral,181,2
619,i actually i thought wow guy crazy,Rachel,6,positive,181,4
620,i actually smoke regular one time,Rachel,4,neutral,181,5
621,neat idea clothes match i gon na,Phoebe,3,positive,183,1
622,neat idea clothes match i gon na,Phoebe,3,positive,184,0
623,ripped couple apart kept piece,Monica,3,positive,186,1
624,ripped couple apart kept piece,Monica,3,positive,187,0
625,beautiful story hey i fine way,Ross,3,positive,187,1
626,okay if guy microphone i,Phoebe,4,neutral,188,3
627,suck i didn t i night i went stupid sleep clinic i m tired,Joey,0,negative,189,0
628,s nothing handle,Rachel,3,positive,190,4
629,maybe i would problem if wasn t joshua,Rachel,4,neutral,190,5
630,y re gon na married anyway,Rachel,0,negative,190,6
631,rushed thing fast s ridiculous,Rachel,1,negative,190,9
632,somewhere way one gon na realise ve done re whole thing off,Rachel,4,neutral,190,10
633,i m telling ya re gon na dancing wedding re dancing s,Rachel,3,positive,190,11
634,yeah rach i re handling,Joey,4,neutral,191,1
635,s nothing handle,Rachel,3,positive,191,4
636,maybe i would problem if wasn t joshua,Rachel,4,neutral,191,5
637,y re gon na married anyway,Rachel,0,negative,191,6
638,rushed thing fast s ridiculous,Rachel,1,negative,191,8
639,somewhere way one gon na realise ve done re whole thing off,Rachel,4,neutral,191,9
640,i m telling ya re gon na dancing wedding re dancing s,Rachel,3,positive,191,10
641,right s nuclear holocaust i m last man earth would out,Chandler,4,neutral,192,0
642,i ve got canned good,Chandler,4,neutral,192,2
643,i ve got canned good,Chandler,4,neutral,193,0
644,hey guy check baby out dug hole,Joey,6,positive,193,1
645,excellent hole joe,Chandler,4,neutral,193,2
646,i must ve said left,Joanna,4,neutral,195,1
647,enjoyed occasional binge,Joanna,4,neutral,195,3
648,god ohh i m leaving horrible person,Rachel,1,negative,195,4
649,if re gon na sensitive,Joanna,0,negative,195,6
650,i don t,Joanna,5,negative,195,7
651,if i position,Joanna,4,neutral,195,8
652,i ll assistant buyer department,Joanna,4,neutral,195,9
653,can office effective tomorrow,Joanna,3,positive,195,11
654,i d expense account,Rachel,4,neutral,195,12
655,monica gon na proud i got u date two unbelievably cute nurse,Rachel,3,positive,196,0
656,anyway u out saturday night say,Rachel,3,positive,196,4
657,one who telling ross,Rachel,0,negative,196,7
658,i moving moving,Rachel,4,neutral,196,8
659,one good reason wan na,Rachel,4,neutral,196,9
660,okay coming i told if off down cafeteria,Rachel,4,neutral,196,10
661,easy yeah can anything grandma chicken salad,Joey,4,neutral,196,13
662,anyway u out saturday night say,Rachel,3,positive,197,0
663,umm umm umm i,Monica,3,positive,197,1
664,one who telling ross,Rachel,0,negative,197,4
665,i moving moving,Rachel,4,neutral,197,5
666,one good reason wan na,Rachel,4,neutral,197,6
667,harder than sound,Monica,4,neutral,197,9
668,okay coming i told if off down cafeteria,Rachel,4,neutral,197,10
669,wait honey honey throw throw,Rachel,4,neutral,198,1
670,wait honey honey throw throw,Rachel,4,neutral,199,0
671,almost hit face,Rachel,0,negative,199,2
672,y i m glad decided sleep together wedding,Chandler,3,positive,200,2
673,y i thinking if big fight broke hour,Chandler,4,neutral,200,4
674,technically could sex again bossy domineering,Chandler,4,neutral,200,6
675,wedding off sloppy immature,Monica,0,negative,200,7
676,okay wait can t cousin cassie guest room re supposed lunch,Monica,4,neutral,200,9
677,rid obsessive shrill,Chandler,4,neutral,200,10
678,shrill wedding back,Monica,0,negative,200,11
679,i ll right,Chandler,4,neutral,200,13
680,shrill wedding back,Monica,0,negative,201,0
681,i thought i heard voice must chandler,Cassie,4,neutral,201,1
682,i thought i heard voice must chandler,Cassie,4,neutral,202,0
683,slice baby right off,Ross,2,negative,203,3
684,shirt off dealing,Dr. Rhodes,4,neutral,203,4
685,showing third nipple,Ross,4,neutral,203,5
686,wait minute johnson will moment,Dr. Rhodes,4,neutral,205,0
687,good rear thing,Dr. Rhodes,4,neutral,205,2
688,umm great wine,Kristen,3,positive,206,0
689,s europe y umm year ago i actually backpacking western europe,Ross,4,neutral,206,1
690,wait get better yeah i barcelona,Ross,3,positive,206,3
691,i studied year barcelona,Kristen,4,neutral,206,4
692,anyway umm i i hiking,Ross,4,neutral,206,5
693,s great i hiking foothill mount tibidaybo,Ross,3,positive,206,7
694,congratulation two i didn t got married,Janice,6,positive,207,0
695,re baby together s,Ross,4,neutral,209,0
696,re place y re excited,Ross,4,neutral,209,2
697,i one coming,Janice,2,negative,210,2
698,yeah chi chi,Ross,4,neutral,211,1
699,can little buddy,Joey,3,positive,211,2
700,yeah chi chi,Ross,4,neutral,212,0
701,chandler promise good,Monica,4,neutral,212,2
702,chandler promise good,Monica,4,neutral,213,1
703,can little buddy,Joey,3,positive,213,2
704,thank calling attention error,Phoebe,4,neutral,214,2
705,credited account five hundred dollar,Phoebe,4,neutral,214,3
706,sorry inconvenience hope accept,Phoebe,4,neutral,214,4
707,god honey meant together copy,Chandler,4,neutral,215,0
708,hey great advice joey thing,Rachel,3,positive,216,1
709,perfect i felt friend again,Rachel,3,positive,216,3
710,perfect i felt friend again,Rachel,3,positive,217,0
711,s important point i i everything s gon na okay,Rachel,4,neutral,217,2
712,okay i ve got one wan na panty,Monica,4,neutral,218,0
713,don t getting name carpet guy,Monica,4,neutral,218,2
714,ahh y y i i m gon na home kathy,Chandler,4,neutral,218,3
715,couple hour i m gon na drunk wan na kathy guy gon na,Chandler,2,negative,218,6
716,i m gon na drunk i m gon na wan na janice,Chandler,2,negative,218,7
717,i somebody need lap dance,Monica,3,positive,218,9
718,ahh y y i i m gon na home kathy,Chandler,4,neutral,219,2
719,couple hour i m gon na drunk wan na kathy guy gon na,Chandler,2,negative,219,6
720,i m gon na drunk i m gon na wan na janice,Chandler,2,negative,219,7
721,i enjoyed exotic,Phoebe,3,positive,220,2
722,sec round daiquiri,Monica,4,neutral,220,4
723,don t getting name carpet guy,Monica,4,neutral,220,6
724,i enjoyed exotic,Phoebe,3,positive,221,0
725,i checked message joshua didn t,Rachel,5,negative,221,1
726,i d d worried showing club,Rachel,5,negative,221,2
727,ugh make worse ross happy vermont,Rachel,5,negative,221,3
728,right i definitely taste nutmeg,Monica,4,neutral,222,0
729,don t s difference professional layman,Monica,6,positive,222,2
730,ve lot sex right,Chandler,4,neutral,225,3
731,s reason i m asking because i kind eh i unable i i wanted i couldn,Chandler,2,negative,225,5
732,huh hmm incident,Chandler,2,negative,225,6
733,don t worry man happens,Joey,4,neutral,225,7
734,sup sup dude,Joey,4,neutral,225,12
735,whatever please don t hurt,Chandler,2,negative,225,13
736,re playing little,Joey,4,neutral,225,14
737,yes scale dumbest person can definitely,Chandler,1,negative,225,15
738,young re okay changed because everybody s ready please please underwear,Chandler,1,negative,225,17
739,home i able whenever i,Ross,0,negative,226,2
740,okay i will someplace else rest appointment i don t big deal,Phoebe,0,negative,226,3
741,big deal i don t naked greasy stranger apartment i kick back puzzle beer cold beer,Ross,1,negative,226,4
742,okay gon na hurt right,Ross,4,neutral,227,0
743,i wan na alone,Ross,4,neutral,227,2
744,first fight morning,Ross,4,neutral,227,4
745,i working late,Ross,4,neutral,227,5
746,i said thing i threw faeces,Ross,4,neutral,227,6
747,okay if sure seems okay favour,Ross,4,neutral,227,8
748,i wan na alone,Ross,4,neutral,228,0
749,first fight morning,Ross,4,neutral,228,2
750,i working late,Ross,4,neutral,228,3
751,i said thing i threw faeces,Ross,4,neutral,228,4
752,if gon na late i could,Chandler,4,neutral,228,5
753,okay if sure seems okay favour,Ross,4,neutral,228,7
754,okay if asks i going lie,Chandler,4,neutral,228,8
755,say s place can rent video museum,Chandler,6,positive,229,1
756,s almost good,Chandler,4,neutral,229,2
757,s better can t museum underwear,Joey,3,positive,229,3
758,i bet british version gooooood,Joey,3,positive,229,4
759,yeah i talked phone i m lady got stuck racecar bed,Monica,4,neutral,230,1
760,s i told s nothing i can signed monica velula geller,Jester,4,neutral,230,2
761,s i told s nothing i can signed monica velula geller,Jester,4,neutral,231,0
762,right jester man wan na king,Joey,4,neutral,231,1
763,nobody see king,Jester,0,negative,231,2
764,i m talking king,Joey,4,neutral,231,3
765,hey can t back,Jester,6,negative,231,4
766,hey can t back,Jester,6,negative,232,0
767,must kinda neat ya huh,Ross,4,neutral,233,0
768,i dad tell couple day off school don t cooky anymore,Ross,4,neutral,233,1
769,i kinda wanted cooky girl who sell win trip spacecamp get,Sarah,5,negative,233,2
770,wow space stuff huh,Ross,6,positive,233,3
771,dad say if i time helping clean apartment i daydreaming outer space d able afford trip taj mahal,Sarah,4,neutral,233,5
772,i would clean whole lot apartment way india,Ross,4,neutral,233,6
773,one atlantic city dad love slot say s gon na double college money grandma left,Sarah,5,negative,233,7
774,i don t if s good idea,Monica,3,positive,234,0
775,friend i won t grope i promise,Richard,4,neutral,234,1
776,i i s soon,Monica,3,positive,234,2
777,s soon i lunch eleven,Richard,4,neutral,234,3
778,i invented game cup way joey money,Chandler,4,neutral,235,0
779,chandler kind idiot,Ross,3,positive,235,3
780,s real game i made,Chandler,0,negative,235,4
781,i m sorry lost money i won fair square,Ross,3,positive,235,5
782,i can sheet,Joey,4,neutral,236,1
783,matter i gon na anyway,Joey,5,negative,236,4
784,because impossible apartment life hot girl parallel universe something,Joey,5,negative,236,6
785,talking obviously life second floor seventh apartment left,Monica,6,positive,236,7
786,first two window lobby,Monica,4,neutral,236,9
787,monica betting apartment i don t,Rachel,2,negative,237,0
788,rachel i missed one question whole game i game hand,Monica,3,positive,237,1
789,right gentleman re first,Ross,4,neutral,238,1
790,right gentleman re first,Ross,4,neutral,239,0
791,second lightning round begin monica s nickname field hockey goalie,Ross,4,neutral,239,2
792,big fat goalie,Joey,4,neutral,239,3
